file_id,dataset_id,mip_era,activity_drs,institution_id,source_id,experiment_id,member_id,table_id,frequency,grid_label,version,nominal_resolution,variable_id,variable_long_name,variable_units,datetime_start,datetime_end,file_size,data_node,file_url,dataset_pid,tracking_id
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r7i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r7i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r7i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r7i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,993224809,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r7i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r7i1p2f1_gn_205101-206012.nc,hdl:21.14100/ec719dff-1ab3-3607-9073-a6662549ef31,hdl:21.14100/5b77c906-5704-4ff2-9f1b-a09ca0ce614e
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r8i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993259749,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r8i1p2f1_gn_204101-205012.nc,hdl:21.14100/e90ccfba-9e7d-353b-8367-80370e88f621,hdl:21.14100/f07cf669-8f0d-4a4e-a4d8-ed14660b7272
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r8i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992812642,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r8i1p2f1_gn_205101-206012.nc,hdl:21.14100/e90ccfba-9e7d-353b-8367-80370e88f621,hdl:21.14100/45552d5f-3f16-4e49-bc19-18bec244fff7
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r5i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r5i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992203616,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r5i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r5i1p2f1_gn_204101-205012.nc,hdl:21.14100/0138843f-2009-35c2-ba63-4b4360a4b3de,hdl:21.14100/6419b001-3cab-4364-ac14-989060d35f0f
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r5i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r5i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r5i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,991344215,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r5i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r5i1p2f1_gn_205101-206012.nc,hdl:21.14100/0138843f-2009-35c2-ba63-4b4360a4b3de,hdl:21.14100/1091dab4-594d-4e71-a41b-915c0a5f0316
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r10i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r10i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r10i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r10i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993574298,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r10i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r10i1p2f1_gn_204101-205012.nc,hdl:21.14100/b853e982-7e1c-31d1-ba7c-33295164fc76,hdl:21.14100/8ba834f6-1c52-4d29-9bcf-b73ee4c46b64
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r10i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r10i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r10i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r10i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,993137447,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r10i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r10i1p2f1_gn_205101-206012.nc,hdl:21.14100/b853e982-7e1c-31d1-ba7c-33295164fc76,hdl:21.14100/999a6445-fdc0-4e1a-93c3-4319974dd252
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r8i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993408572,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r8i1p2f1_gn_204101-205012.nc,hdl:21.14100/191c316f-8d2d-382a-bed7-76b33afb5e36,hdl:21.14100/bb075b27-4a7e-4469-85fd-c5df69a32d81
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp126_r8i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,993085580,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp126/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp126_r8i1p2f1_gn_205101-206012.nc,hdl:21.14100/191c316f-8d2d-382a-bed7-76b33afb5e36,hdl:21.14100/754830e0-6fae-4491-83ea-6a18415a63cc
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r5i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r5i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r5i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r5i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992450646,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r5i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r5i1p2f1_gn_204101-205012.nc,hdl:21.14100/76fa7200-735f-3592-89ab-9876673e7db0,hdl:21.14100/a8a6bc64-dcb7-4cbb-91c7-11ac7fe5b1c6
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r5i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp245_r5i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp245.r5i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp245,r5i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,991446414,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp245/r5i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp245_r5i1p2f1_gn_205101-206012.nc,hdl:21.14100/76fa7200-735f-3592-89ab-9876673e7db0,hdl:21.14100/4ab9878f-7aaf-4a55-8f2b-ff52c3b06b16
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r8i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992892070,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r8i1p2f1_gn_204101-205012.nc,hdl:21.14100/dfcc58d1-bdef-36e4-b3dc-f3398dc9e89c,hdl:21.14100/7095ee69-d334-43a7-9287-fcb67659dd61
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r8i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r8i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r8i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r8i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992024357,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r8i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r8i1p2f1_gn_205101-206012.nc,hdl:21.14100/dfcc58d1-bdef-36e4-b3dc-f3398dc9e89c,hdl:21.14100/fa57455f-e7ea-41b4-8f4d-f4eaf001e9bb
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r6i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r6i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,992986053,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r6i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r6i1p2f1_gn_204101-205012.nc,hdl:21.14100/5baf7545-9680-38f4-aa2c-879c32c9da6d,hdl:21.14100/222f119b-3d77-4a65-8a9f-efe8ade4a87c
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r6i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r6i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r6i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992139698,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r6i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r6i1p2f1_gn_205101-206012.nc,hdl:21.14100/5baf7545-9680-38f4-aa2c-879c32c9da6d,hdl:21.14100/112f3bae-f272-4251-9ef6-f1a9a487ea9e
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r7i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r7i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r7i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r7i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993500794,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r7i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r7i1p2f1_gn_204101-205012.nc,hdl:21.14100/c7c499cb-f358-35b3-92ae-688abc773354,hdl:21.14100/6b920598-4170-48d0-9514-851ab4181aa5
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r7i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r7i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r7i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r7i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992575497,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r7i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r7i1p2f1_gn_205101-206012.nc,hdl:21.14100/c7c499cb-f358-35b3-92ae-688abc773354,hdl:21.14100/0b35152a-33c5-4291-aa02-bd8f7a414df1
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r9i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r9i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r9i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r9i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993753114,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r9i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r9i1p2f1_gn_204101-205012.nc,hdl:21.14100/17e69cd7-597c-33a5-b65a-3c14a2271933,hdl:21.14100/304f0a73-b209-44aa-9958-dde13949a55b
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r9i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r9i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r9i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r9i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992968726,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r9i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r9i1p2f1_gn_205101-206012.nc,hdl:21.14100/17e69cd7-597c-33a5-b65a-3c14a2271933,hdl:21.14100/64b2b946-612d-4aec-8f1e-1f76d946d2f0
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r9i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r9i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993823771,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r9i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r9i1p2f1_gn_204101-205012.nc,hdl:21.14100/862e6298-0f00-3b71-8587-cd7b924d953d,hdl:21.14100/378e0ffb-cd8d-4f54-bfbc-77199f347be5
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp370_r9i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp370.r9i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp370,r9i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,993306178,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp370/r9i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp370_r9i1p2f1_gn_205101-206012.nc,hdl:21.14100/862e6298-0f00-3b71-8587-cd7b924d953d,hdl:21.14100/a7bcce05-7da1-4610-a5d9-563af01490e6
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r6i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r6i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r6i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r6i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993298793,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r6i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r6i1p2f1_gn_204101-205012.nc,hdl:21.14100/3c85d26b-305e-3a96-9838-643d5c78824f,hdl:21.14100/ce1a965d-b0b4-43d6-a516-90e838a84e97
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r6i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r6i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r6i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r6i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992211976,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r6i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r6i1p2f1_gn_205101-206012.nc,hdl:21.14100/3c85d26b-305e-3a96-9838-643d5c78824f,hdl:21.14100/633d4c93-61df-421d-9490-3ee02c898807
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r10i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r10i1p2f1_gn_204101-205012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r10i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r10i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2041-01-01T00:00:00Z,2050-12-01T00:00:00Z,993668342,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r10i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r10i1p2f1_gn_204101-205012.nc,hdl:21.14100/75b14092-b80c-33f0-ba8e-9c68bcad72e4,hdl:21.14100/8d702b16-eb18-447f-884f-28003d1a0eaa
CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r10i1p2f1.Omon.chl.gn.v20190429.chl_Omon_CanESM5_ssp585_r10i1p2f1_gn_205101-206012.nc|crd-esgf-drc.ec.gc.ca,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp585.r10i1p2f1.Omon.chl.gn.v20190429|crd-esgf-drc.ec.gc.ca,CMIP6,ScenarioMIP,CCCma,CanESM5,ssp585,r10i1p2f1,Omon,mon,gn,20190429,100 km,chl,Mass Concentration of Total Phytoplankton expressed as Chlorophyll in Sea Water,kg m-3,2051-01-01T00:00:00Z,2060-12-01T00:00:00Z,992669775,crd-esgf-drc.ec.gc.ca,http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r10i1p2f1/Omon/chl/gn/v20190429/chl_Omon_CanESM5_ssp585_r10i1p2f1_gn_205101-206012.nc,hdl:21.14100/75b14092-b80c-33f0-ba8e-9c68bcad72e4,hdl:21.14100/d7df8104-edf1-4e2b-bc57-6795d95426a1
